"hash","added lines","deleted lines","file"
"6fa41a0f21d8845c2e803598f99f840bb1906ff1",1,0,"contributors.md"
"e0c0a108c069eb5d3463707f4078946e6dcb0d9f",1,1,"SyncPrim/sync-6.md"
"1962490470b6e7bc6170097c6d95300e75f19c4d",1,1,"SUMMARY.md"
"6f85b63e347b636e08e965e9dc22c177e972afe2",1,0,"SyncPrim/README.md"
"236962132d9645c5949fa371c881edab4cc5cefc",352,0,"SyncPrim/sync-6.md"
"e8ecaa1898dd41af3290be7a1eff4e0c99e1ed4d",1,1,"SyncPrim/sync-5.md"
"1abe8a334ba6a98e98a12ecea0f74a9e0a8a4f96",1,1,"SyncPrim/sync-5.md"
"bc506fcfcdff7b4a30996c35e85cc78c41792df3",1,1,"SyncPrim/sync-4.md"
"06d099b7916c7266fef723b93c3c72304cd9bb2d",3,0,"SUMMARY.md"
"28a39fe6653e780641e80ab6e37c79ffafca07b0",4,4,"Booting/README.md"
"28a39fe6653e780641e80ab6e37c79ffafca07b0",6,6,"Booting/linux-bootstrap-1.md"
"28a39fe6653e780641e80ab6e37c79ffafca07b0",1,1,"Concepts/cpumask.md"
"28a39fe6653e780641e80ab6e37c79ffafca07b0",14,14,"Concepts/initcall.md"
"28a39fe6653e780641e80ab6e37c79ffafca07b0",6,6,"Concepts/per-cpu.md"
"28a39fe6653e780641e80ab6e37c79ffafca07b0",1,1,"contributors.md"
"4ef112f88bff3bb1e821a7cf09a307241ad922b8",1,0,"contributors.md"
"aeb802e8954321f0516c6b0fc4da1f3cf268285b",5,5,"Booting/linux-bootstrap-1.md"
"aeb802e8954321f0516c6b0fc4da1f3cf268285b",2,2,"Booting/linux-bootstrap-3.md"
"aeb802e8954321f0516c6b0fc4da1f3cf268285b",1,1,"Booting/linux-bootstrap-4.md"
"ddad9dfb4f97b4e346ecedfac4b928ef15ce6fb5",3,3,"Initialization/linux-initialization-1.md"
"ddad9dfb4f97b4e346ecedfac4b928ef15ce6fb5",1,1,"Initialization/linux-initialization-2.md"
"ddad9dfb4f97b4e346ecedfac4b928ef15ce6fb5",1,1,"Initialization/linux-initialization-3.md"
"ddad9dfb4f97b4e346ecedfac4b928ef15ce6fb5",2,2,"Initialization/linux-initialization-5.md"
"ddad9dfb4f97b4e346ecedfac4b928ef15ce6fb5",2,2,"Initialization/linux-initialization-6.md"
"ddad9dfb4f97b4e346ecedfac4b928ef15ce6fb5",1,1,"Initialization/linux-initialization-7.md"
"ddad9dfb4f97b4e346ecedfac4b928ef15ce6fb5",2,2,"Initialization/linux-initialization-8.md"
"587f30dca79452ba74a6a2b7cfc12ba0a00bc078",1,1,"Theory/ELF.md"
"349d68a27fb4397d300017ffa405022f5ab9aafe",1,0,"SUMMARY.md"
"f16f376de3ef863879c11e6a20017a6505b79307",1,0,"mm/README.md"
"e70ec011c6028d2edd042cee62ef2d1bdafbd845",434,0,"mm/mm-3.md"
"4aa8cbcc6025cd0b93caf6699f6e86899d0854c5",3,3,"Booting/linux-bootstrap-4.md"
"4aa8cbcc6025cd0b93caf6699f6e86899d0854c5",1,0,"contributors.md"
"f9eda4ac05dd72d2aca7836e69a359a2894fecc2",2,2,"SyncPrim/sync-3.md"
"8998362d5009536349cd5da3c7ea025e0c367742",1,1,"SyncPrim/sync-3.md"
"ee30213c0c06604fc8a6b0531c1162299496ecb5",1,1,"SyncPrim/sync-3.md"
"ee30213c0c06604fc8a6b0531c1162299496ecb5",1,0,"contributors.md"
"bbfcf6918c8ad07e0bb460a3f94e17a6fcc3ca6b",1,1,"contributors.md"
"bce8822ebc5f9bd5d5e4232d4099142895f72d42",1,0,"contributors.md"
"aa660a458dbff08b96151e846a859ab0aa55b576",1,1,"mm/linux-mm-1.md"
"5f561364203aef3654cdaba9b6cbb928ff7ffbda",1,1,"Booting/linux-bootstrap-4.md"
"3568a962e4aac5ef31499fee0c3b55005b22397a",1,1,"Booting/linux-bootstrap-2.md"
"cb91ea26cb2102187843fe69e07f3111daea8532",1,0,"contributors.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",2,2,"Booting/linux-bootstrap-5.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",2,2,"Concepts/cpumask.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",14,14,"Concepts/initcall.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",1,1,"Concepts/per-cpu.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",3,3,"DataStructures/bitmap.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",1,1,"DataStructures/radix-tree.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",8,8,"Initialization/linux-initialization-1.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",5,5,"Initialization/linux-initialization-10.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",1,1,"Initialization/linux-initialization-2.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",2,2,"Initialization/linux-initialization-3.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",3,3,"Initialization/linux-initialization-4.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",8,8,"Initialization/linux-initialization-5.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",12,12,"Initialization/linux-initialization-6.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",12,12,"Initialization/linux-initialization-7.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",12,12,"Initialization/linux-initialization-8.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",14,14,"Initialization/linux-initialization-9.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",3,3,"Misc/how_kernel_compiled.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",1,1,"SyncPrim/README.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",10,10,"SyncPrim/sync-1.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",15,15,"SyncPrim/sync-2.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",13,13,"SyncPrim/sync-3.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",13,13,"SyncPrim/sync-4.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",9,9,"SyncPrim/sync-5.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",1,1,"SysCall/syscall-1.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",4,4,"SysCall/syscall-2.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",2,2,"SysCall/syscall-3.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",3,3,"SysCall/syscall-4.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",2,2,"Theory/asm.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",1,1,"Timers/timers-1.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",5,5,"Timers/timers-2.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",1,1,"Timers/timers-3.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",1,1,"Timers/timers-4.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",9,9,"Timers/timers-5.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",6,6,"Timers/timers-6.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",4,4,"Timers/timers-7.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",1,1,"interrupts/interrupts-1.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",5,5,"interrupts/interrupts-2.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",2,2,"interrupts/interrupts-3.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",16,16,"interrupts/interrupts-4.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",5,5,"interrupts/interrupts-5.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",8,8,"interrupts/interrupts-7.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",8,8,"interrupts/interrupts-8.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",6,6,"interrupts/interrupts-9.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",4,4,"mm/linux-mm-1.md"
"3fda046617db5bf988428f7123ee627fa4d4cea2",9,9,"mm/linux-mm-2.md"
"22e49c5e2b032b05176df7bcc10a90418c90cc11",1,1,"SyncPrim/sync-5.md"
"5b0d41829c2135cd3b0537f7f1da01c3df3f93fc",1,0,"SUMMARY.md"
"46dab1f55deab5a0059f52a1a7d87ae49bf64269",1,0,"SyncPrim/README.md"
"d0608132e61b4049be3cf1cbe85ce10837b6ecd0",432,0,"SyncPrim/sync-5.md"
"75ed29a57b8d99739afe31c847492b4f15abbad3",2,2,"interrupts/interrupts-9.md"
"04918b1c0cf979ea7cc6209cc18c866552f115f8",13,13,"interrupts/interrupts-9.md"
"fc1fecbf0658c78eb4f42a197bef76ffa5b70830",1,1,"interrupts/interrupts-9.md"
"0a12882381853be8ebc706cc041beec80e70b50b",1,1,"mm/linux-mm-1.md"
"286a34ed9bea8ff6644c449243a484b8700a59c0",13,2,"interrupts/interrupts-9.md"
"f021bdf8cc1a304839c545a1309ff28a657ba9b5",1,1,"Initialization/linux-initialization-7.md"
"f021bdf8cc1a304839c545a1309ff28a657ba9b5",1,1,"SyncPrim/sync-3.md"
"f021bdf8cc1a304839c545a1309ff28a657ba9b5",1,1,"SyncPrim/sync-4.md"
"f021bdf8cc1a304839c545a1309ff28a657ba9b5",1,0,"contributors.md"
"4773e2721fbfcee12c3a3ae88852a35f1843cc43",2,0,"SyncPrim/sync-4.md"
"4773e2721fbfcee12c3a3ae88852a35f1843cc43",2,1,"contributors.md"
"371bf87a400a6e1ac6231b362857ad9fd426a1de",1,1,"SyncPrim/sync-4.md"
"c71bb9b6f4c8fcfeb47d9ee96c814b67aaef8d38",1,0,"SyncPrim/README.md"
"52691aeb86f9431f41115fd6144a1cc47a16fafd",1,0,"SUMMARY.md"
"b44ce990b164ac4622f5213fe121871bb0b12cc3",438,0,"SyncPrim/sync-4.md"
"5545d5f6afe1232115e7ee6d3b0a8d60d617cd0a",1,0,"contributors.md"
"f057964f988c334d22bcaa02fe436739f27ed575",1,1,"SysCall/syscall-2.md"
"f221cbbf82822add68a6e0ff498073272ba76df1",1,0,"contributors.md"
"7061f4bc1f7aafa7ed5348cc95c4292201c0c1b1",50,48,"Theory/asm.md"
"5954812ed2a2e3a994caeef69c78d74b62945215",3,3,"Theory/asm.md"
"5954812ed2a2e3a994caeef69c78d74b62945215",1,0,"contributors.md"
"0126dccdca43438eae4925b46b36dfe37def032d",42,42,"Theory/asm.md"
"a56eb1e9c3fe69af6a9d227c954ae38ec97e1510",1,0,"contributors.md"
"61674465a69f772b64c26fb41af02c43daa068e2",15,15,"Theory/asm.md"
"99ad07999636b76985218e02e5a52140050cbbde",1,0,"Theory/README.md"
"40484fa5efe4b62a37c1fd4efb5cdbabc80154b7",1,0,"SUMMARY.md"
"b80486dde22d499e7c24a04dac9d361829abb3c9",439,0,"Theory/asm.md"
"63d0455c7e151eded7b1fe05eceb87aca23127a3",1,0,"SyncPrim/README.md"
"cd7e2cf0e96d653a05591e4fec690c1cc8fdcfa0",1,0,"SUMMARY.md"
"397726d0d2cfde787993608fa3711a20fd6d1a5a",354,0,"SyncPrim/sync-3.md"
"f329d4786319334fd03197df731f97ef521d77a6",2,2,"DataStructures/radix-tree.md"
"967fb8fb0fd82e535d18f91ac12fc8e81c9a76ac",1,1,"SyncPrim/README.md"
"ea263b85f5ffc35dfb82e65911522601479ab71e",1,1,"SyncPrim/sync-2.md"
"08dada28f8e27f69d9f30c8523bbc948e3275e2a",1,3,"README.md"
"159b8355f3f6382a43c865d4b491681cff69288c",2,0,"README.md"
"8c1b3221fb375b0e8302e14fb7ffc9ea13542545",1,1,"Booting/linux-bootstrap-3.md"
"8c1b3221fb375b0e8302e14fb7ffc9ea13542545",35,33,"Booting/linux-bootstrap-4.md"
"8c1b3221fb375b0e8302e14fb7ffc9ea13542545",50,50,"Booting/linux-bootstrap-5.md"
"8c1b3221fb375b0e8302e14fb7ffc9ea13542545",1,0,"contributors.md"
"f23e2bf68481dcfe6f64bd9d646451b3d7018d44",1,1,"Booting/linux-bootstrap-2.md"
"2ba7d9da54672f907a4c38320e5fd93bd0b86391",1,1,"SyncPrim/sync-2.md"
"216fa8f20ea636fc0c827da5f86e9080f7ff75d1",7,7,"SyncPrim/sync-1.md"
"c81870a3f4e114df830654bf6cc26c9a62e8a56e",2,1,"SyncPrim/README.md"
"036ccb779093a1a1aaa8caa8096a83dffcd11914",1,1,"SyncPrim/sync-2.md"
"ea3351ff57366bb50fad7f89a2bd84af0f43afe9",1,0,"SUMMARY.md"
"f3e9b2fcd876ce3e615cf2bf2ebf2b7566a8b52d",487,0,"SyncPrim/sync-2.md"
"c1726b0fe1f443cbc8e2108360ca07dcbde4d0a5",1,1,"README.md"
"509c808a9fce5049e4ec8f43a982b7d616f4106d",7,7,"Initialization/linux-initialization-1.md"
"57947bf2e6f6d04eccfe2edc6bf695e2e0c92f81",1,1,"Initialization/README.md"
"668319590e22bfc7898090c15d31d8ad6b5f40ca",1,1,"README.md"
"bd23a41a0886e5a8e16ee88f18fcc75204282167",1,1,"Timers/timers-2.md"
"9553e9bf82240973e4c9e2d7d895d952b56d902d",1,1,"Booting/linux-bootstrap-1.md"
"4a6df0fc146713f64c2f7fb68a4755f48c560e93",6,6,"SyncPrim/sync-1.md"
"f4a44cce948520b6812bc3406348591882a309a6",1,1,"SyncPrim/sync-1.md"
"9e9099cc682bc2b6b74766575a9201fa10aa40a5",1,1,"SyncPrim/sync-1.md"
"23d7243c08e62f52d67f310d0077bb970e1c9cdd",1,1,"SyncPrim/sync-1.md"
"8e263feafc3df9201a3275f043ff683d4fe47cfd",1,1,"SyncPrim/sync-1.md"
"7b77abfe8893379d91bd56d7c8879aecab96a027",1,1,"SyncPrim/sync-1.md"
"5105e1ca4b93e03939b815c7bf3c9b4e3cc7da54",2,0,"SUMMARY.md"
"5105e1ca4b93e03939b815c7bf3c9b4e3cc7da54",5,0,"SyncPrim/README.md"
"dfa9fcd7c060e7e92ca30556db1aa6ef76eb6d62",433,0,"SyncPrim/sync-1.md"
"ca41790143bd9849dae04374591ba72ea6c8dffb",1,1,"Timers/timers-1.md"
"7c27dd75a31e86eb5c76a0caaa2de863a743664a",1,1,"README.md"
"c613d61bc2b22c2216323e16ebb00e5093155403",1,1,"Initialization/linux-initialization-9.md"
"194d0c83e3273c6167830c29d9ba13ec57bfbcb6",2,2,"SysCall/README.md"
"48dce4baf47ae250589cbc778799350d03f26367",1,1,"SysCall/syscall-3.md"
"80cb2d20dcbf01c134c98c1d9196152e97997450",1,0,"contributors.md"
"bc1144ea673161ce160cc13c4e069bdc9912d304",12,12,"Concepts/initcall.md"
"f3840c6c2beaa10f57c262d5b7a6bb3061da1d0b",1,1,"Concepts/initcall.md"
"4a4358cfc2e64172ba01970f55644eef6a96a333",1,1,"Concepts/initcall.md"
"29ad8faec68e77926d371f2db30d0310ca6f6ab4",1,1,"Concepts/initcall.md"
"5306bca105f4a04a5e1559d3c372ac595ea57e15",1,0,"Concepts/README.md"
"440bd03c66babdc4e9df951c3991be96449db440",1,0,"SUMMARY.md"
"a5df9e00d33602798a133b8c4fa0968a971b7066",395,0,"Concepts/initcall.md"
"51c5bc489303268da238f8e009e7990d287f0c17",2,1,"Booting/linux-bootstrap-1.md"
"76785c23b683185933a178cdd950e71b07009e79",1,1,"Misc/how_kernel_compiled.md"
"76785c23b683185933a178cdd950e71b07009e79",6,6,"SysCall/syscall-2.md"
"76785c23b683185933a178cdd950e71b07009e79",6,6,"SysCall/syscall-3.md"
"76785c23b683185933a178cdd950e71b07009e79",8,8,"SysCall/syscall-4.md"
"91038998d6adc214c51c072a8af98de9e34df280",8,5,"CONTRIBUTING.md"
"a743c8ff26f3ac1bebdf3480f3040d0947490036",8,8,"Timers/timers-2.md"
"6b66cf15d5d77074218c2bf708272547719c6221",1,1,"interrupts/interrupts-1.md"
"6b66cf15d5d77074218c2bf708272547719c6221",1,1,"interrupts/interrupts-10.md"
"6b66cf15d5d77074218c2bf708272547719c6221",3,3,"interrupts/interrupts-3.md"
"6b66cf15d5d77074218c2bf708272547719c6221",1,1,"interrupts/interrupts-4.md"
"6b66cf15d5d77074218c2bf708272547719c6221",2,2,"interrupts/interrupts-7.md"
"6b66cf15d5d77074218c2bf708272547719c6221",1,1,"interrupts/interrupts-8.md"
"6b66cf15d5d77074218c2bf708272547719c6221",1,1,"interrupts/interrupts-9.md"
"f4f5eb96ba0b8c9e7a966a162e5c942532032ec0",1,1,"Initialization/linux-initialization-1.md"
"f4f5eb96ba0b8c9e7a966a162e5c942532032ec0",2,2,"Initialization/linux-initialization-10.md"
"f4f5eb96ba0b8c9e7a966a162e5c942532032ec0",1,1,"Initialization/linux-initialization-2.md"
"f4f5eb96ba0b8c9e7a966a162e5c942532032ec0",2,2,"Initialization/linux-initialization-6.md"
"f4f5eb96ba0b8c9e7a966a162e5c942532032ec0",1,1,"Initialization/linux-initialization-7.md"
"f4f5eb96ba0b8c9e7a966a162e5c942532032ec0",1,1,"Initialization/linux-initialization-8.md"
"f4f5eb96ba0b8c9e7a966a162e5c942532032ec0",1,1,"Initialization/linux-initialization-9.md"
"a2257e154c70d91ebdda08dcdacb915a59361ffe",1,1,"SUMMARY.md"
"f2068d49a756c844cbfe6024fe069fd967141428",1,1,"Booting/linux-bootstrap-3.md"
"452ba213b66384c7568da46fcb0295a85a607c5a",1,0,"contributors.md"
"a9f46a788ae8f5d6c99e7d2b76add1f2901e5a9e",1,1,"Timers/timers-1.md"
"a9f46a788ae8f5d6c99e7d2b76add1f2901e5a9e",2,2,"Timers/timers-2.md"
"a9f46a788ae8f5d6c99e7d2b76add1f2901e5a9e",1,1,"Timers/timers-3.md"
"a9f46a788ae8f5d6c99e7d2b76add1f2901e5a9e",2,2,"Timers/timers-6.md"
"a9f46a788ae8f5d6c99e7d2b76add1f2901e5a9e",1,1,"Timers/timers-7.md"
"b9d8ea78bb41df5ffd2ea94b745298c91c8d171c",10,10,"Timers/timers-7.md"
"a04a4bf59eefda6485096ebb7087bfe81067e85e",11,11,"Timers/timers-7.md"
"576fa7f13f68fd7638b45e309c0c8201132b7114",1,1,"Timers/timers-7.md"
"0e3ab8b2f88730b2e9578b4990a0efead6eb9de6",1,1,"Timers/timers-7.md"
"751a1d9589090de472e08b53b3d34d6965a8ecdf",2,2,"Timers/timers-7.md"
"f5a8a50e16b9aac4eb90671ec4e0f67d5fc7b3b5",1,1,"interrupts/interrupts-1.md"
"d920a90f9381a76b0981fedb2b9cab1050403dc9",1,1,"Timers/timers-7.md"
"8d67dac13c75b13e98c7b7dacd1e8aea5e11625b",1,1,"Timers/timers-7.md"
"55c34d13482adf1733bdd7e818818ac6c28015ce",1,1,"Timers/timers-7.md"
"f82acc932576fe7da6b1226f51ab818cc6d22cc7",1,0,"Timers/README.md"
"517a5585a2d23351ea643c8e1b971f280866bf23",1,0,"SUMMARY.md"
"ceb3587826912e30dade060249712518d655d649",421,0,"Timers/timers-7.md"
"fbe7909510555beb1f2c3f0b782a5c68c7416f96",3,3,"Initialization/linux-initialization-2.md"
"fbe7909510555beb1f2c3f0b782a5c68c7416f96",1,1,"Initialization/linux-initialization-3.md"
"fbe7909510555beb1f2c3f0b782a5c68c7416f96",1,1,"Initialization/linux-initialization-4.md"
"fbe7909510555beb1f2c3f0b782a5c68c7416f96",6,6,"Initialization/linux-initialization-5.md"
"ac68ca4071ca7b63159eb3761c8381ecca23ccf9",1,1,"Timers/timers-6.md"
"03f65040979c9a64c74b1f3cc9aa43db8d02df99",2,2,"Timers/timers-6.md"
"430ea945b01673ba88bf2c7bc9b4fbad6803f446",1,1,"Timers/timers-6.md"
"18146f51a2dc6e4959ec6dc2bc185f660f219b39",1,0,"Timers/README.md"
"0445900cbb6d216b24cd9a894e072185f14d1b55",1,0,"SUMMARY.md"
"93eb6846231f4402b11345e36fc77328753f4b9a",413,0,"Timers/timers-6.md"
"a0f58d962a504a8b3132fb96eea044818b043baf",1,1,"README.md"
"36f52d7c220ba418ae73ca56b45863d7711da70e",1,1,"Timers/timers-1.md"
"3f1fc4c5095927afac7c78bba12a412e7fa18c7d",2,2,"Timers/timers-2.md"
"15988dfe8df647f8d1ff2606f933f2e39f575447",1,1,"Timers/timers-1.md"
"15988dfe8df647f8d1ff2606f933f2e39f575447",1,0,"contributors.md"
"40657c27ad4f0820de846395d6668429e94a28d7",1,0,"SUMMARY.md"
"4b65fffbfe4dfe94c7094b356aed619dde9527fe",1,0,"Timers/README.md"
"fbf8f6e58a797da61627d36006d43a5bc8406370",415,0,"Timers/timers-5.md"
"2d1aa8b9a7b4fbfd3db94bd8fff3b78f44499283",1,1,"DataStructures/bitmap.md"
"9ba14909eb651187fba350064dac031440246c4a",1,1,"Timers/timers-4.md"
"ad1f30e2b0ba46bc3bb73003f7fdfe74dad5601b",1,1,"Timers/timers-3.md"
"a3b556864468a8a9f899d8bd5a766e575a419ac0",1,1,"Timers/timers-2.md"
"d8a333228f78f157967c8d9655fbd3ccbedc40ae",1,1,"Timers/timers-1.md"
"318ef2a2cd282f47346facdf87b2553fe439128e",3,3,"Misc/linkers.md"
"6153b92ec2da07f6d714dae027751c501b121c48",1,1,"DataStructures/bitmap.md"
"99138e0932dc25bf6c90dd102a70a6d15589e9ab",1,0,"DataStructures/README.md"
"522a086be095d99e565cccb7b11cb15ce6199840",1,0,"SUMMARY.md"
"d5c691d2017a16f1b4eefd2ae604fb35bd2aa0cc",384,0,"DataStructures/bitmap.md"
"f24f71e041edbecefed13baf51ccdeafa09e65a0",32,32,"Booting/linux-bootstrap-4.md"
"f24f71e041edbecefed13baf51ccdeafa09e65a0",1,0,"contributors.md"
"b61356ef472f7f003555947867dd0bda750f3901",2,2,"Initialization/linux-initialization-3.md"
"4fe66d46e41e91f311eb2ab5112260c7e88480aa",1,1,"Misc/linkers.md"
"ff5238bf0c3965da6260d25ede5ad2e7559d6955",67,40,"Initialization/linux-initialization-2.md"
"12a4961bd818010c5fe1afd2f963f11b1c824a2f",1,1,"SysCall/syscall-4.md"
"12a4961bd818010c5fe1afd2f963f11b1c824a2f",7,7,"Timers/timers-1.md"
"12a4961bd818010c5fe1afd2f963f11b1c824a2f",6,6,"Timers/timers-2.md"
"12a4961bd818010c5fe1afd2f963f11b1c824a2f",7,7,"Timers/timers-3.md"
"12a4961bd818010c5fe1afd2f963f11b1c824a2f",6,6,"Timers/timers-4.md"
"ba2c2863344f3b92561108f2c8d4d6b70d363f54",144,47,"Initialization/linux-initialization-1.md"
"48fdd8c37f6fb0d8ea9a2a26e8889a159945d58c",143,61,"Booting/linux-bootstrap-5.md"
"7a92195259483866a6157b4617f57018c2f1e183",3,3,"Booting/linux-bootstrap-4.md"
"3e2e3b823c91c227972f813d06ee12a7ef7d6b61",4,4,"Booting/linux-bootstrap-4.md"
"f6c57be9bba8cf75ff74714112b6cd8939cc5974",39,36,"Booting/linux-bootstrap-4.md"
"0cfd3af65f12b0420a8ec404c844121f4157c63c",133,69,"Booting/linux-bootstrap-4.md"
"175b153379aeb8dca5b165445863345947b3b7a7",113,113,"Booting/linux-bootstrap-2.md"
"29ac51e923e9b27f817dcee145f2d5970bc43637",6,5,"Booting/linux-bootstrap-2.md"
"c0c69b8dc058549d5c562137c1862ef8e4c0b58e",66,66,"Booting/linux-bootstrap-1.md"
"7f8146db1e637d05a138fe106f414330cbc4d6b8",11,15,"Booting/linux-bootstrap-1.md"
"7f8146db1e637d05a138fe106f414330cbc4d6b8",1,0,"contributors.md"
"53b294ab2aca61ae3eff768a34ace8027dc6161b",20,21,"mm/linux-mm-2.md"
"c417f5f37c366d24b82029ad77f0e5563f291b92",1,1,"SysCall/syscall-1.md"
"c417f5f37c366d24b82029ad77f0e5563f291b92",2,2,"SysCall/syscall-2.md"
"782f27f3f88245de3cd9ba3e3071fe1de725d346",9,9,"interrupts/interrupts-10.md"
"f29d79e41fd5edb6c7535cb0e6d0a19edbdeafba",10,10,"mm/linux-mm-1.md"
"ec6fa2fa786a3aaab12475cea857dbe506654053",4,4,"interrupts/interrupts-9.md"
"1896d8e3b22f9f6a75ec76d99c92b6d9b78ece8e",8,8,"interrupts/interrupts-8.md"
"5825d69c75cd6386aa68cc31be5a41df6b54ed26",5,5,"interrupts/interrupts-7.md"
"812c9c55bee3b476197d85d3d5ef7bc9e23e13b9",4,4,"interrupts/interrupts-6.md"
"0b3f99cbb36b6b9f3bf62a71762bdd587c502db4",4,4,"interrupts/interrupts-5.md"
"0d1ee9e346e508a3404c0369f93c0cf08294f3d6",28,28,"Initialization/linux-initialization-10.md"
"0d1ee9e346e508a3404c0369f93c0cf08294f3d6",24,24,"Initialization/linux-initialization-7.md"
"0d1ee9e346e508a3404c0369f93c0cf08294f3d6",31,33,"Initialization/linux-initialization-8.md"
"0d1ee9e346e508a3404c0369f93c0cf08294f3d6",29,29,"Initialization/linux-initialization-9.md"
"9ee34d5f236097edc5ee735fca09146b1eca84a2",6,6,"interrupts/interrupts-4.md"
"551098ea043a25c2550a93d98acb62f2fdd6da1f",36,37,"Theory/Paging.md"
"86fc1ceadd93e08c8b66f7ad43efa508abd8c5d4",2,2,"Theory/Paging.md"
"90c764c91495f1a43957b0d68108e29394c3a896",9,9,"interrupts/interrupts-3.md"
"9283eb3ab1efcac1e6663ddf84ae826245fa86b2",5,5,"interrupts/interrupts-2.md"
"da85529d8304245407660f1e3a31f6ebb40fba1c",5,5,"Initialization/linux-initialization-4.md"
"da85529d8304245407660f1e3a31f6ebb40fba1c",22,22,"Initialization/linux-initialization-5.md"
"da85529d8304245407660f1e3a31f6ebb40fba1c",18,20,"Initialization/linux-initialization-6.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",1,1,"Booting/linux-bootstrap-1.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",1,1,"Booting/linux-bootstrap-2.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",1,1,"Booting/linux-bootstrap-4.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",2,2,"Booting/linux-bootstrap-5.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",2,2,"Initialization/linux-initialization-10.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",1,1,"Initialization/linux-initialization-3.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",2,2,"Initialization/linux-initialization-4.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",2,2,"Initialization/linux-initialization-5.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",2,2,"Initialization/linux-initialization-6.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",2,2,"Initialization/linux-initialization-7.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",2,2,"Initialization/linux-initialization-8.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",2,2,"Initialization/linux-initialization-9.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",2,2,"interrupts/interrupts-1.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",2,2,"interrupts/interrupts-10.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",2,2,"interrupts/interrupts-2.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",2,2,"interrupts/interrupts-3.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",2,2,"interrupts/interrupts-4.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",2,2,"interrupts/interrupts-5.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",2,2,"interrupts/interrupts-6.md"
